20160801|LQ45|0|0|926.1|1919046588|7494990765746
20160801|JII|0|0|750.981|1085273064|3877217022437
20160801|MBX|0|0|1546.554|6130908800|9188352055708
20160801|DBX|0|0|729.923|2315591427|1069070053700
20160801|KOMPAS100|0|0|1156.16|6191296734|9489965081538
20160801|BISNIS-27|0|0|473.426|1090019658|6129137537149
20160801|PEFINDO25|0|0|414.607|504862310|477763436900
20160801|SRI-KEHATI|0|0|321.095|938540821|5611549426623
20160801|ISSI|0|0|178.22|5464319076|5866671656319
20160801|IDX30|0|0|499.99|1352271345|6942810038146
20160801|INFOBANK15|0|0|582.142|713477955|3069991829094
20160801|SMinfra18|0|0|382.919|658476768|2033674651641
20160801|MNC36|0|0|304.355|1211522818|6556818219204
20160801|Investor33|0|0|385.951|1371369755|6281124370596
20160802|COMPOSITE|0|0|5373.323|7532962173|10756613563140
20160802|AGRI|0|0|1791.499|232170253|191785933650
20160802|MINING|0|0|1209.826|729877364|603467256185
20160802|BASIC-IND|0|0|473.562|613386577|2759114447900
20160802|MISC-IND|0|0|1333.619|281625726|566380433293
20160802|CONSUMER|0|0|2491.24|107194876|524697249860
20160802|PROPERTY|0|0|562.113|1378196407|972504831735
20160802|INFRASTRUC|0|0|1199.067|561085034|1481658821869
20160802|FINANCE|0|0|776.122|2605161852|2720059540166
20160802|TRADE|0|0|887.041|1024264084|936945048482
20160802|MANUFACTUR|0|0|1391.67|1002207179|3850192131053
20160802|LQ45|0|0|926.91|1834649193|7847675589702
20160802|JII|0|0|744.835|1079933048|5210480763303
20160802|MBX|0|0|1548.933|5311562041|10046214980846
20160802|DBX|0|0|736.012|2221400132|710398582294
20160802|KOMPAS100|0|0|1157.985|4263579466|9793660905476
20160802|BISNIS-27|0|0|470.653|1043456571|6631152167442
20160802|PEFINDO25|0|0|422.758|326950115|450516235300
20160802|SRI-KEHATI|0|0|319.256|775205814|4239134411689
20160802|ISSI|0|0|177.548|3586850818|6764849444203
20160802|IDX30|0|0|500.537|1253631757|7203490884387
20160802|INFOBANK15|0|0|585.092|656708852|2302514747766
20160802|SMinfra18|0|0|374.122|577351127|4076948489639
20160802|MNC36|0|0|303.72|1151901113|7230661128553
20160802|Investor33|0|0|383.492|1211022649|7089304681968
20160803|COMPOSITE|0|0|5351.878|7911773888|8840633568347
20160803|AGRI|0|0|1803.624|376245870|334093184440
20160803|MINING|0|0|1214.684|570687289|633823148895
20160803|BASIC-IND|0|0|476.455|467780408|922573392210
20160803|MISC-IND|0|0|1330.896|224269006|441029643550
20160803|CONSUMER|0|0|2484.967|189500942|812164207610
20160803|PROPERTY|0|0|560.569|1828949054|1086242085915
20160803|INFRASTRUC|0|0|1182.593|492210423|1093212384521
20160803|FINANCE|0|0|773.166|2218381699|2499310294941
20160803|TRADE|0|0|880.214|1543749197|1018185226265
20160803|MANUFACTUR|0|0|1390.198|881550356|2175767243370
20160803|LQ45|0|0|920.727|1702708945|5775451439866
20160803|JII|0|0|741.188|1028982940|3484843488881
20160803|MBX|0|0|1542.476|5695555948|7774687370682
20160803|DBX|0|0|734.3|2216217940|1065946197665
20160803|KOMPAS100|0|0|1152.406|4533458250|7560870551331
20160803|BISNIS-27|0|0|467.195|1008263410|4473271804006
20160803|PEFINDO25|0|0|422.05|511136103|616632402450
20160803|SRI-KEHATI|0|0|316.937|769482817|4138691067646
20160803|ISSI|0|0|176.899|4090334559|5067570868566
20160803|IDX30|0|0|497.005|1117601063|4977385335666
20160803|INFOBANK15|0|0|582.059|1001235288|2218458265021
20160803|SMinfra18|0|0|370.512|541862172|2032518622991
20160803|MNC36|0|0|302.169|934063967|4751943988266
20160803|Investor33|0|0|381.178|975546816|4464905417611
20160804|COMPOSITE|0|0|5373.863|7885565674|9399776372199
20160804|AGRI|0|0|1836.376|605083591|484021418209
20160804|MINING|0|0|1217.243|590752455|460900661101
20160804|BASIC-IND|0|0|479.083|1186510293|1248321984945
20160804|MISC-IND|0|0|1303.11|205282340|386492722204
20160804|CONSUMER|0|0|2488.7|341996090|1261328904680
20160804|PROPERTY|0|0|566.675|1631641495|1508470678155
20160804|INFRASTRUC|0|0|1191.46|855785982|813836002845
